OrderID,Sales_Regression_Predict,Product,ABC_Product,OrderDate,Month,Year,CustomerID,EmployeeID,ShipperID,ProductID,Sales,Costs,Profit,Quantity,Discount,Freight,CategoryID,Category,Description,Supplier,SupplierContact,SupplierCountry,SupplierID,Extension,EmployeeName,ManagerName,Hire Date,Office,Title,Year Salary,ReportsTo,RFM_Value
10885,399.386299510916,Mr X Trousers,A,11.09.2012,11,2012,76,4,1,2,389,343.1,45.9,20,0,48.54,1,Men's Clothes,Fashion for Men,Sunny Clothes,Peter Shilton,UK,1,301,Joan Callins,Elvis Presley,09.03.1994,3,Sales Manager,70000,2,1
10885,690.634691366058,Samba Socker  Socks,C,11.09.2012,11,2012,76,4,1,24,54.72,48.26,6.46,12,0,48.54,1,Men's Clothes,Fashion for Men,Samba,Ronaldinho,Brazil,10,301,Joan Callins,Elvis Presley,09.03.1994,3,Sales Manager,70000,2,1
10885,1299.60860160863,US-Master Jeans,A,11.09.2012,11,2012,76,4,1,70,883.2,778.98,104.22,30,0,48.54,1,Men's Clothes,Fashion for Men,New Balls,Pat Cash,Australia,7,301,Joan Callins,Elvis Presley,09.03.1994,3,Sales Manager,70000,2,1
10885,1355.49778210402,Skirt,B,11.09.2012,11,2012,76,4,1,77,342.25,301.86,40.39,25,0,48.54,2,Womens wear,Fashion for Women,Austerlich,Karl Heinz Berger,Germany,12,301,Joan Callins,Elvis Presley,09.03.1994,3,Sales Manager,70000,2,1
10886,217.240767388634,Sapporoo Gloves,C,07.10.2012,7,2012,34,3,2,10,471.8,416.13,55.67,70,0,30.11,8,Babywear,0-3 Years,Nitsuchiba,James Sushi,Japan,4,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,2
10886,642.373645448062,Rossi Bermuda Shorts,B,07.10.2012,7,2012,34,3,2,31,317.45,284.44,33.01,35,0,30.11,4,Bath Clothes,Beachwear,Ravenna Fashion,Pablo Rossi,Italy,14,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,2
10886,1324.90908042585,Skirt,B,07.10.2012,7,2012,34,3,2,77,543.2,479.1,64.1,40,0,30.11,2,Womens wear,Fashion for Women,Austerlich,Karl Heinz Berger,Germany,12,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,2
10887,660.900431575163,Basket Vest,C,11.10.2012,11,2012,29,5,1,25,65.6,57.86,7.74,5,0,77.14,3,Sportwear,Sports…,Der Bahnhof,Karl Straubaum,Germany,11,302,Ingrid Hendrix,Joan Callins,10.17.1995,3,Sales Representative,61300,4,1
10888,429.975001189092,Mr X Trousers,A,06.13.2012,6,2012,30,5,1,2,409.2,360.91,48.29,20,0,32.12,1,Men's Clothes,Fashion for Men,Sunny Clothes,Peter Shilton,UK,1,302,Ingrid Hendrix,Joan Callins,10.17.1995,3,Sales Representative,61300,4,1
10888,1230.1586520193,Cap,B,06.13.2012,6,2012,30,5,1,68,208.08,183.53,24.55,18,0,32.12,3,Sportwear,Sports…,Hot Pants,David Leg,UK,8,302,Ingrid Hendrix,Joan Callins,10.17.1995,3,Sales Representative,61300,4,1
10889,487.944667228026,Desperado Jeans,B,11.13.2012,11,2012,73,3,2,11,1041.6,918.69,122.91,40,0,64.34,1,Men's Clothes,Fashion for Men,Los Hombres Machos,Antonio Banderas,Spain,5,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,2
10889,808.605113046276,Le Baby Dress,A,11.13.2012,11,2012,73,3,2,38,3511.6,3097.23,414.37,40,0,64.34,2,Womens wear,Fashion for Women,Like Paradis,Vanessa Paradis,France,18,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,2
10890,475.238340021375,TieBreak Tennis shoes,A,07.13.2012,7,2012,18,6,1,17,347.55,306.54,41.01,15,0,57.94,6,Men's Footwear,Men Shoes,New Balls,Pat Cash,Australia,7,401,Lennart Skoglund,Joan Callins,01.17.1994,4,Sales Representative,61200,4,1
10890,773.855440281017,Baywatch Bikkini,C,07.13.2012,7,2012,18,6,1,34,80.3,74.4,5.9,10,0,57.94,4,Bath Clothes,Beachwear,Smooth Clothes,Pamela Andersson,USA,16,401,Lennart Skoglund,Joan Callins,01.17.1994,4,Sales Representative,61200,4,1
10890,719.402333673589,Duck Shirt,B,07.13.2012,7,2012,18,6,1,41,127.68,112.61,15.07,14,0,57.94,8,Babywear,0-3 Years,Mayflower,Ray Bourke,USA,19,401,Lennart Skoglund,Joan Callins,01.17.1994,4,Sales Representative,61200,4,1
10891,634.955541102369,Baby Dark Lounge Suit,B,11.14.2012,11,2012,44,8,2,30,428.24,359.72,68.52,15,20.39,77.77,8,Babywear,0-3 Years,Executive Clothing GMBH,Markus Danzig,Germany,13,202,Leif Shine,Elvis Presley,03.05.1994,2,Sales Coordinator,65000,2,3
10892,1049.83417926767,Rasta WCT,B,05.13.2012,5,2012,73,3,2,59,350.28,294.24,56.04,40,16.68,40.44,3,Sportwear,Sports…,FrisersAfrong,Yannik Noah,France,28,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,2
10893,594.980425131044,Tuxedo,C,05.14.2012,5,2012,39,9,2,8,603.3,532.11,71.19,30,0,68.97,2,Womens wear,Fashion for Women,Dressed for Succes,Glenn Miller,USA,3,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,3
10893,843.578199756936,Samba Socker  Socks,C,05.14.2012,5,2012,39,9,2,24,47,41.45,5.55,10,0,68.97,1,Men's Clothes,Fashion for Men,Samba,Ronaldinho,Brazil,10,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,3
10893,725.867204249616,Davenport,A,05.14.2012,5,2012,39,9,2,29,3030.72,2673.09,357.63,24,0,68.97,6,Men's Footwear,Men Shoes,Austerlich,Karl Heinz Berger,Germany,12,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,3
10893,665.544242780545,Baby Dark Lounge Suit,B,05.14.2012,5,2012,39,9,2,30,959,845.84,113.16,35,0,68.97,8,Babywear,0-3 Years,Executive Clothing GMBH,Markus Danzig,Germany,13,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,3
10893,744.975622377402,Mehmet-Troja,C,05.14.2012,5,2012,39,9,2,36,147.8,130.36,17.44,20,0,68.97,8,Babywear,0-3 Years,ABC,Anna Book,Sweden,17,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,3
10894,379.311263899765,Aino Shoes,B,11.15.2012,11,2012,17,7,2,13,682.96,606.91,76.05,28,32.52,42.05,8,Babywear,0-3 Years,SatSUMAs,Hirosho Tayoto,Japan,6,201,Tom Lindwall,Joan Callins,11.22.1995,2,Sales Representative,61000,4,2
10894,1304.5746186418,Racing Truck  Socks,C,11.15.2012,11,2012,17,7,2,69,113.4,95.26,18.14,50,5.4,42.05,3,Sportwear,Sports…,Bar Akeri,Atle Skardal,Norway,15,201,Tom Lindwall,Joan Callins,11.22.1995,2,Sales Representative,61000,4,2
10894,1457.56752297387,Bow tie,B,11.15.2012,11,2012,17,7,2,75,1064.7,894.35,170.35,120,50.7,42.05,1,Men's Clothes,Fashion for Men,Austerlich,Karl Heinz Berger,Germany,12,201,Tom Lindwall,Joan Callins,11.22.1995,2,Sales Representative,61000,4,2
10895,843.578199756936,Samba Socker  Socks,C,07.15.2012,7,2012,19,9,2,24,504.9,445.32,59.58,110,0,37.91,1,Men's Clothes,Fashion for Men,Samba,Ronaldinho,Brazil,10,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,4
10895,1005.37588638147,Terence Top,A,07.15.2012,7,2012,19,9,2,39,2893.5,2552.07,341.43,45,0,37.91,2,Womens wear,Fashion for Women,Like Paradis,Vanessa Paradis,France,18,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,4
10895,797.929875441973,Duck Trousers,B,07.15.2012,7,2012,19,9,2,40,1752.66,1545.85,206.81,91,0,37.91,8,Babywear,0-3 Years,Mayflower,Ray Bourke,USA,19,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,4
10895,1246.60495260286,Game Over T-Shirt,C,07.15.2012,7,2012,19,9,2,60,502,442.76,59.24,100,0,37.91,3,Sportwear,Sports…,FrisersAfrong,Yannik Noah,France,28,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,4
10896,784.740708117023,Danske Treshoe,C,06.16.2012,6,2012,50,4,1,45,140.85,124.23,16.62,15,0,56.57,6,Men's Footwear,Men Shoes,Prael Ltd,Preben Elkjer,Denmark,21,301,Joan Callins,Elvis Presley,09.03.1994,3,Sales Manager,70000,2,1
10896,967.145666412201,High Heels Shoes,A,06.16.2012,6,2012,50,4,1,56,578.72,510.43,68.29,16,0,56.57,5,Ladies'Footwear,Ladies Shoes,Pirilli Company,Alberto Tomba,Italy,26,301,Joan Callins,Elvis Presley,09.03.1994,3,Sales Manager,70000,2,1
10897,725.867204249616,Davenport,A,11.16.2012,11,2012,37,9,2,29,10652,9395.06,1256.94,80,0,47.05,6,Men's Footwear,Men Shoes,Austerlich,Karl Heinz Berger,Germany,12,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,4
10897,665.544242780545,Baby Dark Lounge Suit,B,11.16.2012,11,2012,37,9,2,30,945.72,834.13,111.6,36,0,47.05,8,Babywear,0-3 Years,Executive Clothing GMBH,Markus Danzig,Germany,13,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,4
10898,256.956457187063,Aino Shoes,B,05.16.2012,5,2012,54,3,2,13,116.45,102.71,13.74,5,0,29.47,8,Babywear,0-3 Years,SatSUMAs,Hirosho Tayoto,Japan,6,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,1
10899,821.843676312419,Terence Top,A,11.17.2012,11,2012,46,3,2,39,591.28,453.49,137.79,8,77.12,25.47,2,Womens wear,Fashion for Women,Like Paradis,Vanessa Paradis,France,18,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,1
10900,1452.55210999951,US-Master Jeans,A,05.16.2012,5,2012,73,9,2,70,115.35,81.39,33.96,3,23.07,32.36,1,Men's Clothes,Fashion for Men,New Balls,Pat Cash,Australia,7,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,2
10901,627.636228639062,Duck Shirt,B,11.20.2012,11,2012,35,3,2,41,267.6,236.02,31.58,30,0,21.92,8,Babywear,0-3 Years,Mayflower,Ray Bourke,USA,19,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,3
10901,1282.2584631966,Atles Lussekofta,A,11.20.2012,11,2012,35,3,2,71,920.1,811.53,108.57,30,0,21.92,1,Men's Clothes,Fashion for Men,Bar Akeri,Atle Skardal,Norway,15,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,3
10902,1119.2347329158,Feiss Fleece Trousers,A,05.19.2012,5,2012,24,7,2,55,1464.18,1122.96,341.22,30,190.98,67.01,3,Sportwear,Sports…,Mountain International,Celine Dion,Canada,25,201,Tom Lindwall,Joan Callins,11.22.1995,2,Sales Representative,61000,4,1
10902,1211.9046757788,Sheat Shoes,A,05.19.2012,5,2012,24,7,2,62,193.2,148.18,45.02,6,25.2,67.01,3,Sportwear,Sports…,Fast Runners,Ben Johnsson,Canada,29,201,Tom Lindwall,Joan Callins,11.22.1995,2,Sales Representative,61000,4,1
10903,256.956457187063,Aino Shoes,B,11.21.2012,11,2012,34,3,2,13,1029.6,908.11,121.49,40,0,37.24,8,Babywear,0-3 Years,SatSUMAs,Hirosho Tayoto,Japan,6,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,2
10903,1166.04632123213,Stretch oui-pants,C,11.21.2012,11,2012,34,3,2,65,223.02,196.7,26.32,21,0,37.24,2,Womens wear,Fashion for Women,Big L,James Brown,USA,2,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,2
10903,1168.98124866295,Cap,B,11.21.2012,11,2012,34,3,2,68,255.4,225.26,30.14,20,0,37.24,3,Sportwear,Sports…,Hot Pants,David Leg,UK,8,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,2
10904,852.691804163491,Ga-Ga Dress,A,05.20.2012,5,2012,89,3,2,58,670.35,591.25,79.1,15,0,72.68,8,Babywear,0-3 Years,Gal Export,Marie Desailly,France,27,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,3
10904,1089.5498690661,Sheat Shoes,A,05.20.2012,5,2012,89,3,2,62,934.5,824.23,110.27,35,0,72.68,3,Sportwear,Sports…,Fast Runners,Ben Johnsson,Canada,29,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,3
10905,477.9138412793,Lenin Jeansshorts,B,08.21.2012,8,2012,1,7,2,1,411.6,345.74,65.86,20,19.6,60.73,1,Men's Clothes,Fashion for Men,Sunny Clothes,Peter Shilton,UK,1,201,Tom Lindwall,Joan Callins,11.22.1995,2,Sales Representative,61000,4,4
10906,1229.25481419083,Adihash Running Shoe,B,11.22.2012,11,2012,91,8,2,61,363.3,320.43,42.87,15,0,44.09,3,Sportwear,Sports…,Fast Runners,Ben Johnsson,Canada,29,202,Leif Shine,Elvis Presley,03.05.1994,2,Sales Coordinator,65000,2,1
10907,1365.80141793934,Bow tie,B,05.21.2012,5,2012,74,4,1,75,107.52,94.83,12.69,14,0,72.85,1,Men's Clothes,Fashion for Men,Austerlich,Karl Heinz Berger,Germany,12,301,Joan Callins,Elvis Presley,09.03.1994,3,Sales Manager,70000,2,0
10908,336.660646670515,Conserve Shoes,A,11.23.2012,11,2012,44,7,2,7,847.98,712.3,135.68,20,40.38,73.21,7,Children's wear,3-15 Years,Dressed for Succes,Glenn Miller,USA,3,201,Tom Lindwall,Joan Callins,11.22.1995,2,Sales Representative,61000,4,3
10908,1005.95751838216,Small Crocodile Boots,A,11.23.2012,11,2012,44,7,2,52,1150.57,966.48,184.09,14,54.79,73.21,5,Ladies'Footwear,Ladies Shoes,Cangaroo Shoes,Crocodile Dundee,Australia,24,201,Tom Lindwall,Joan Callins,11.22.1995,2,Sales Representative,61000,4,3
10909,367.249348348691,Conserve Shoes,A,08.23.2012,8,2012,1,8,2,7,485.64,428.33,57.31,12,0,77.43,7,Children's wear,3-15 Years,Dressed for Succes,Glenn Miller,USA,3,202,Leif Shine,Elvis Presley,03.05.1994,2,Sales Coordinator,65000,2,4
10909,633.519467214404,Wimbledon T-Shirt,B,08.23.2012,8,2012,1,8,2,16,148.2,130.71,17.49,15,0,77.43,3,Sportwear,Sports…,New Balls,Pat Cash,Australia,7,202,Leif Shine,Elvis Presley,03.05.1994,2,Sales Coordinator,65000,2,4
10909,780.57973702994,Duck Shirt,B,08.23.2012,8,2012,1,8,2,41,50.45,44.5,5.95,5,0,77.43,8,Babywear,0-3 Years,Mayflower,Ray Bourke,USA,19,202,Leif Shine,Elvis Presley,03.05.1994,2,Sales Coordinator,65000,2,4
10910,703.823858691008,Squash Shorts,C,11.23.2012,11,2012,90,9,2,19,100.92,89.01,11.91,12,0,30.08,3,Sportwear,Sports…,Hot Pants,David Leg,UK,8,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,1
10910,1100.98075667529,Finnish Sport Blades,C,11.23.2012,11,2012,90,9,2,49,202.7,178.78,23.92,10,0,30.08,3,Sportwear,Sports…,Nordik Koskenkorva,Juha Mieto,Finland,23,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,1
10910,1259.84351586901,Adihash Running Shoe,B,11.23.2012,11,2012,90,9,2,61,139.15,126.26,12.89,5,0,30.08,3,Sportwear,Sports…,Fast Runners,Ben Johnsson,Canada,29,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,1
10911,416.736437922949,Lenin Jeansshorts,B,08.23.2012,8,2012,30,5,1,1,219.3,197.02,22.28,10,0,35.87,1,Men's Clothes,Fashion for Men,Sunny Clothes,Peter Shilton,UK,1,302,Ingrid Hendrix,Joan Callins,10.17.1995,3,Sales Representative,61300,4,1
10911,444.649638343199,TieBreak Tennis shoes,A,08.23.2012,8,2012,30,5,1,17,298.32,263.12,35.2,12,0,35.87,6,Men's Footwear,Men Shoes,New Balls,Pat Cash,Australia,7,302,Ingrid Hendrix,Joan Callins,10.17.1995,3,Sales Representative,61300,4,1
10911,1253.70085112077,X-Dress,B,08.23.2012,8,2012,30,5,1,67,935.85,845.65,90.2,15,0,35.87,2,Womens wear,Fashion for Women,Smooth Clothes,Pamela Andersson,USA,16,302,Ingrid Hendrix,Joan Callins,10.17.1995,3,Sales Representative,61300,4,1
10912,487.944667228026,Desperado Jeans,B,11.23.2012,11,2012,37,3,2,11,1275,899.64,375.36,40,255,59.74,1,Men's Clothes,Fashion for Men,Los Hombres Machos,Antonio Banderas,Spain,5,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,4
10912,542.334994180562,Davenport,A,11.23.2012,11,2012,37,3,2,29,9170.25,6470.53,2699.72,60,1834.05,59.74,6,Men's Footwear,Men Shoes,Austerlich,Karl Heinz Berger,Germany,12,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,4
10913,358.493961997419,Oyaki Kimono,B,05.22.2012,5,2012,62,3,2,4,887.25,626.04,261.21,30,177.45,40.33,2,Womens wear,Fashion for Women,Big L,James Brown,USA,2,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,3
10913,705.631534347955,Car Boots,B,05.22.2012,5,2012,62,3,2,33,1163.5,820.97,342.53,40,232.7,40.33,3,Sportwear,Sports…,Bar Akeri,Atle Skardal,Norway,15,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,3
10913,852.691804163491,Ga-Ga Dress,A,05.22.2012,5,2012,62,3,2,58,774.45,683.06,91.39,15,0,40.33,8,Babywear,0-3 Years,Gal Export,Marie Desailly,France,27,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,3
10914,1282.2584631966,Atles Lussekofta,A,11.24.2012,11,2012,62,3,2,71,750.75,662.16,88.59,25,0,72.38,1,Men's Clothes,Fashion for Men,Bar Akeri,Atle Skardal,Norway,15,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,3
10915,322.294831630497,TieBreak Tennis shoes,A,05.23.2012,5,2012,80,1,3,17,274.5,242.11,32.39,10,0,24.52,6,Men's Footwear,Men Shoes,New Balls,Pat Cash,Australia,7,501,Rock Roll,Joan Callins,10.01.1994,5,Sales Representative,61000,4,3
10915,644.454130991603,Car Boots,B,05.23.2012,5,2012,80,1,3,33,788.1,695.1,93,30,0,24.52,3,Sportwear,Sports…,Bar Akeri,Atle Skardal,Norway,15,501,Rock Roll,Joan Callins,10.01.1994,5,Sales Representative,61000,4,3
10915,922.463959580603,Patamonia Fleece Jacket,A,05.23.2012,5,2012,80,1,3,54,370.8,327.05,43.75,10,0,24.52,3,Sportwear,Sports…,Mountain International,Celine Dion,Canada,25,501,Rock Roll,Joan Callins,10.01.1994,5,Sales Representative,61000,4,3
10916,633.519467214404,Wimbledon T-Shirt,B,07.24.2012,7,2012,17,8,2,16,60.66,53.5,7.16,6,0,72.45,3,Sportwear,Sports…,New Balls,Pat Cash,Australia,7,202,Leif Shine,Elvis Presley,03.05.1994,2,Sales Coordinator,65000,2,2
10916,808.555717105082,Rossi Bikkini,C,07.24.2012,7,2012,17,8,2,32,123.54,108.96,14.58,6,0,72.45,4,Bath Clothes,Beachwear,Ravenna Fashion,Pablo Rossi,Italy,14,202,Leif Shine,Elvis Presley,03.05.1994,2,Sales Coordinator,65000,2,2
10916,1102.73903639105,Burned Rubber Shoes,C,07.24.2012,7,2012,17,8,2,57,381.6,336.57,45.03,20,0,72.45,5,Ladies'Footwear,Ladies Shoes,Pirilli Company,Alberto Tomba,Italy,26,202,Leif Shine,Elvis Presley,03.05.1994,2,Sales Coordinator,65000,2,2
10917,543.189436067842,Baby Dark Lounge Suit,B,05.26.2012,5,2012,69,5,1,30,26.2,23.11,3.09,1,0,21.46,8,Babywear,0-3 Years,Executive Clothing GMBH,Markus Danzig,Germany,13,302,Ingrid Hendrix,Joan Callins,10.17.1995,3,Sales Representative,61300,4,1
10917,1124.25014589016,Game Over T-Shirt,C,05.26.2012,5,2012,69,5,1,60,46.9,41.37,5.53,10,0,21.46,3,Sportwear,Sports…,FrisersAfrong,Yannik Noah,France,28,302,Ingrid Hendrix,Joan Callins,10.17.1995,3,Sales Representative,61300,4,1
10918,294.381631210246,Lenin Jeansshorts,B,11.03.2012,11,2012,82,1,3,1,1458.75,1029.29,429.46,60,291.75,34.42,1,Men's Clothes,Fashion for Men,Sunny Clothes,Peter Shilton,UK,1,501,Rock Roll,Joan Callins,10.01.1994,5,Sales Representative,61000,4,3
10918,1001.89533917746,Game Over T-Shirt,C,11.03.2012,11,2012,82,1,3,60,156.56,110.47,46.09,25,31.31,34.42,3,Sportwear,Sports…,FrisersAfrong,Yannik Noah,France,28,501,Rock Roll,Joan Callins,10.01.1994,5,Sales Representative,61000,4,3
10919,480.575958823526,Wimbledon T-Shirt,B,05.26.2012,5,2012,47,3,2,16,242.16,213.59,28.57,24,0,58.44,3,Sportwear,Sports…,New Balls,Pat Cash,Australia,7,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,1
10919,599.723028218812,Basket Vest,C,05.26.2012,5,2012,47,3,2,25,305.52,296.62,8.9,24,0,58.44,3,Sportwear,Sports…,Der Bahnhof,Karl Straubaum,Germany,11,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,1
10919,614.39766537292,Duck Trousers,B,05.26.2012,5,2012,47,3,2,40,400,352.8,47.2,20,0,58.44,8,Babywear,0-3 Years,Mayflower,Ray Bourke,USA,19,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,1
10920,1083.63061826326,Finnish Swimsuit,C,11.28.2012,11,2012,63,8,2,50,356.88,314.77,42.11,24,0,49.83,3,Sportwear,Sports…,Nordik Koskenkorva,Juha Mieto,Finland,23,202,Leif Shine,Elvis Presley,03.05.1994,2,Sales Coordinator,65000,2,5
10921,695.327898512633,LA. Shorts,C,07.28.2012,7,2012,127,3,2,35,55.9,49.3,6.6,10,0,53.78,4,Bath Clothes,Beachwear,Smooth Clothes,Pamela Andersson,USA,16,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,1
10921,1139.56919469985,Serve-Shirt,C,07.28.2012,7,2012,127,3,2,63,854.4,753.58,100.82,40,0,53.78,2,Womens wear,Fashion for Women,New Balls,Pat Cash,Australia,7,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,1
10922,567.004445055902,TieBreak Tennis shoes,A,11.28.2012,11,2012,34,9,2,17,345.3,304.55,40.75,15,0,69.37,6,Men's Footwear,Men Shoes,New Balls,Pat Cash,Australia,7,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,2
10922,843.578199756936,Samba Socker  Socks,C,11.28.2012,11,2012,34,9,2,24,166.25,146.63,19.62,35,0,69.37,1,Men's Clothes,Fashion for Men,Samba,Ronaldinho,Brazil,10,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,2
10923,781.805780686202,Balett Shoes,B,10.28.2012,10,2012,41,4,1,42,158.4,116.42,41.98,10,26.4,76.9,5,Ladies'Footwear,Ladies Shoes,Asin Fashion Ltd Co,Li Chi Mihn,Singapore,20,301,Joan Callins,Elvis Presley,09.03.1994,3,Sales Manager,70000,2,2
10923,831.825106319952,Summer Shorts,C,10.28.2012,10,2012,41,4,1,43,154.08,113.25,40.83,10,25.68,76.9,4,Bath Clothes,Beachwear,Asin Fashion Ltd Co,Li Chi Mihn,Singapore,20,301,Joan Callins,Elvis Presley,09.03.1994,3,Sales Manager,70000,2,2
10923,1223.11214944259,X-Dress,B,10.28.2012,10,2012,41,4,1,67,1842.34,1354.12,488.22,24,307.06,76.9,2,Womens wear,Fashion for Women,Smooth Clothes,Pamela Andersson,USA,16,301,Joan Callins,Elvis Presley,09.03.1994,3,Sales Manager,70000,2,2
10924,217.240767388634,Sapporoo Gloves,C,06.01.2012,6,2012,5,3,2,10,151.58,121.54,30.04,20,13.78,31.99,8,Babywear,0-3 Years,Nitsuchiba,James Sushi,Japan,4,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,3
10924,492.315668546812,RDL Suit,A,06.01.2012,6,2012,5,3,2,28,1544.4,1238.33,306.07,30,140.4,31.99,7,Children's wear,3-15 Years,Austerlich,Karl Heinz Berger,Germany,12,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,3
10924,1335.21271626117,Bow tie,B,06.01.2012,6,2012,5,3,2,75,44.64,39.37,5.27,6,0,31.99,1,Men's Clothes,Fashion for Men,Austerlich,Karl Heinz Berger,Germany,12,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,3
10925,744.975622377402,Mehmet-Troja,C,06.01.2012,6,2012,34,9,2,36,228.85,175.52,53.33,25,29.85,67.89,8,Babywear,0-3 Years,ABC,Anna Book,Sweden,17,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,2
10925,1067.13492173851,Small Crocodile Boots,A,06.01.2012,6,2012,34,9,2,52,1171.76,909.01,262.75,12,152.84,67.89,5,Ladies'Footwear,Ladies Shoes,Cangaroo Shoes,Crocodile Dundee,Australia,24,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,2
10926,487.944667228026,Desperado Jeans,B,11.01.2012,11,2012,2,3,2,11,54.98,48.49,6.49,2,0,59.53,1,Men's Clothes,Fashion for Men,Los Hombres Machos,Antonio Banderas,Spain,5,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,1
10926,256.956457187063,Aino Shoes,B,11.01.2012,11,2012,2,3,2,13,235,207.27,27.73,10,0,59.53,8,Babywear,0-3 Years,SatSUMAs,Hirosho Tayoto,Japan,6,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,1
10926,520.291648621955,Squash Shorts,C,11.01.2012,11,2012,2,3,2,19,60.48,53.34,7.14,7,0,59.53,3,Sportwear,Sports…,Hot Pants,David Leg,UK,8,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,1
10926,1185.15473935992,Rossi Shorts,C,11.01.2012,11,2012,2,3,2,72,121,106.72,14.28,10,0,59.53,4,Bath Clothes,Beachwear,Ravenna Fashion,Pablo Rossi,Italy,14,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,1
10927,594.707615244449,Tennis Suit,A,12.02.2012,12,2012,40,5,1,20,410.7,362.24,48.46,5,0,26.94,3,Sportwear,Sports…,Hot Pants,David Leg,UK,8,302,Ingrid Hendrix,Joan Callins,10.17.1995,3,Sales Representative,61300,4,1
10927,944.780115025806,Small Crocodile Boots,A,12.02.2012,12,2012,40,5,1,52,371.65,327.8,43.85,5,0,26.94,5,Ladies'Footwear,Ladies Shoes,Cangaroo Shoes,Crocodile Dundee,Australia,24,302,Ingrid Hendrix,Joan Callins,10.17.1995,3,Sales Representative,61300,4,1
10927,1372.84792051605,Minnki Palsii,A,12.02.2012,12,2012,40,5,1,76,7285,6425.37,859.63,20,0,26.94,2,Womens wear,Fashion for Women,Nordik Koskenkorva,Juha Mieto,Finland,23,302,Ingrid Hendrix,Joan Callins,10.17.1995,3,Sales Representative,61300,4,1
